Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Gerson Garabito","TEX",0.837278,1.32374,0.140376,4.41619,20.6231,0.191967,0.0148382,1.16431,0.206117,24.9983,107.195,23.6834,13.333,12.2664,3.44574,8.82093,0.427215,1.94585,22.8268,8.21822,3.17575,2.58781,1.24055,0.212947,0.0822885,0.13065814226865768,0.245606,1.30026,0.288467,0.692598,,,4.42421,0.00537112,-0.011314,999,2.52039,-0.820627,0.996743,2.52039,0.820627,3.67101,102.69999999999999,4.108,103,4.12,,,,,,,,,,,,,,,,,,,"Gerson Garabito","19835",642520
"Matt Canterino","MIN",0.358886,0.342289,0,4.45666,8.14079,0,0,0.605838,0,8.67649,37.4245,8.06061,4.67007,4.29646,1.18314,3.88032,0,0.234944,9.03095,9.36767,4.025,2.32737,1.22725,0.241311,0.103684,0.13762737065553665,0.241993,1.37624,0.297789,0.70697,,,4.28037,0.00493837,-0.0403776,999,1.0677,-1.67273,1.20955,1.0677,1.67273,3.38726,43.500000000000014,4.833333333333335,42,4.666666666666667,,,,,,,,,,,,,,,,,,,"Matt Canterino","sa3011530",683764
"Miguel Castro","HOU",1.86939,1.66397,0,4.40799,27.5644,0,0.543632,2.19952,0.893907,29.0174,125.469,27.8179,15.4479,14.212,3.62532,11.4366,0.420804,1.77347,25.7244,7.97864,3.54716,2.2493,1.12443,0.205026,0.0911511,0.11387529969215393,0.247802,1.35279,0.291797,0.696527,,,4.38336,0.00492845,-0.0283551,999,0.940836,1.31316,0.834786,0.940836,-1.31316,3.88695,118.60000000000004,4.089655172413794,119,4.103448275862069,,,,,,,,,,,,,,,,,,,"Miguel Castro","15684",612434
"Carlos Vargas","SEA",2.25856,2.25882,0,3.99294,42.7699,0,0,6.17403,0,44.3766,192.543,43.1942,21.4002,19.6881,4.57133,17.6686,0.794902,2.54375,37.9354,7.69365,3.58336,2.14705,0.92711,0.197023,0.0917646,0.10525884479284286,0.250648,1.3715,0.297503,0.724578,,,4.16235,0.00450188,0.0307529,999,1.35605,-0.616388,0.704699,1.35605,0.616388,4.0604,189.3,4.302272727272728,192,4.363636363636363,,,,,,,,,,,,,,,,,,,"Carlos Vargas","22915",672841
"Penn Murfee","CHW",0.723123,0.997808,0,3.87315,13.6163,0,0,1.29113,0.131499,13.9902,59.0245,11.9852,6.54425,6.02071,1.92114,5.75747,0.630835,0.773168,14.2728,9.18176,3.70381,2.479,1.23588,0.241811,0.0975436,0.1442674770951271,0.228317,1.26822,0.277248,0.74393,,,4.31165,0.00403697,0.029926,999,1.85264,0.698345,1.18071,1.85264,-0.698345,3.42572,58.800000000000026,4.200000000000002,55,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Penn Murfee","25174",682171
"Alex Speas","MIN",0.630614,2.46323,0,4.41969,15.2844,0,0,1.77976,0,15.7563,70.2289,13.5396,8.41036,7.73753,1.82218,10.2599,0.705487,0.578667,17.5437,10.021,5.86044,1.70994,1.04083,0.249808,0.146092,0.10371647775173187,0.227976,1.51047,0.292757,0.724247,,,4.50667,0.00395757,0.0205232,999,0.874417,-0.705703,1.03012,0.874417,0.705703,3.62651,68.4,4.275,65,4.0625,,,,,,,,,,,,,,,,,,,"Alex Speas","21859",666208
"Yohan Ramírez","PIT",0.923079,1.72276,0,4.53512,24.3432,0,0.193853,1.65412,0.999144,26.1322,116.407,25.2797,14.3131,13.1681,2.67331,11.6488,0.737887,3.43371,23.9369,8.24391,4.01187,2.05488,0.920694,0.205631,0.100069,0.10556148737668991,0.249492,1.41314,0.302571,0.681476,,,4.39587,0.00369775,-0.00192872,999,2.61551,-1.2126,0.89381,2.61551,1.2126,3.80825,101.5,3.9038461538461537,102,3.923076923076923,,,,,,,,,,,,,,,,,,,"Yohan Ramirez","19444",670990
"Wilmer Flores","DET",0.112829,0.454112,0,4.12343,6.5637,0,0,0.751937,0,6.732,29.0818,6.51087,3.35253,3.08433,0.755096,2.42774,0,0.553058,5.77095,7.71517,3.24565,2.37708,1.00949,0.198439,0.0834798,0.11495877802371979,0.249449,1.32778,0.294038,0.708761,,,4.23849,0.00354372,0.0598532,999,1.03301,-0.615656,1.28726,1.03301,0.615656,3.28366,28.3,4.042857142857143,29,4.142857142857143,,,,,,,,,,,,,,,,,,,"Wilmer Flores","sa3015223",695865
"Tom Cosgrove","SDP",1.02023,1.66231,0,4.40836,31.9431,0,0.0483787,3.19746,0,32.1932,138.679,29.4637,17.14,15.7688,4.08729,12.8098,0.813232,2.72366,29.8554,8.34645,3.58113,2.33068,1.14265,0.215284,0.0923697,0.12291410565376282,0.239259,1.31312,0.284479,0.687623,,,4.40973,0.00323556,-0.0345472,999,1.91084,-0.483186,0.885634,1.91084,0.483186,3.81915,136.20000000000002,4.2562500000000005,132,4.125,,,,,,,,,,,,,,,,,,,"Tom Cosgrove","23443",676680
"Brad Lord","WSN",0.115314,0.726241,0,4.4988,8.23998,0.418478,0,0.683334,0,9.11195,39.258,9.26756,4.95083,4.55476,1.1418,2.87873,0,0.595926,7.32992,7.23986,2.84336,2.54624,1.12777,0.186712,0.0733284,0.11338312178850174,0.258991,1.33301,0.29752,0.682178,,,4.33061,0.0030806,-0.0311711,999,1.58025,-1.00315,1.24478,1.58025,1.00315,3.3403,36.90000000000001,4.100000000000001,38,4.222222222222222,,,,,,,,,,,,,,,,,,,"Brad Lord","sa3020812",695418
"Parker Mushinski","CLE",0.320811,0.162145,0,4.46457,17.9814,0,0,1.68499,0,20.8121,91.3295,20.002,11.2219,10.3241,2.02635,9.10572,0.314096,1.65862,18.0371,7.79997,3.93769,1.98085,0.876277,0.197494,0.0997019,0.09779254347085953,0.248271,1.3986,0.297109,0.680826,,,4.25053,0.00245935,-0.0315219,999,1.16217,-1.38032,1.04444,1.16217,1.38032,3.60742,89.80000000000001,4.276190476190477,90,4.285714285714286,,,,,,,,,,,,,,,,,,,"Parker Mushinski","21324",656786
"Dane Acker","TEX",0.664684,1.17521,0.444817,4.85585,9.93062,1.9336,0,1.00922,0,16.3351,70.901,15.8158,9.57982,8.81343,2.57776,6.74948,0,0.800558,13.8924,7.65417,3.71869,2.0583,1.42024,0.195941,0.0951958,0.10074552893638611,0.249653,1.38139,0.282376,0.685016,,,4.9036,0.00162725,-0.0893667,999,1.2357,0.30127,1.05162,1.2357,-0.30127,3.59783,47.9,2.99375,49,3.0625,,,,,,,,,,,,,,,,,,,"Dane Acker","sa3014924",686769
"Connor Seabold","TBR",0.136647,0.367187,0,4.42382,8.15028,0,0,0.766054,0,8.415,35.9997,8.28476,4.49594,4.13627,1.30503,2.59523,0.056396,0.632057,7.52685,8.0501,2.77564,2.90027,1.39575,0.209081,0.0720902,0.13699064403772354,0.252797,1.29293,0.291545,0.705189,,,4.5442,0.00153478,0.0687399,999,1.23805,-0.949704,1.25949,1.23805,0.949704,3.32068,34.10000000000001,4.262500000000001,35,4.375,,,,,,,,,,,,,,,,,,,"Connor Seabold","19695",657756
"Steven Okert","HOU",1.56641,1.39522,0,4.36292,25.0764,0.11096,0.244646,3.16326,2.51305,25.0851,107.924,22.6582,13.2179,12.1605,3.81776,10.6502,0.961632,1.61772,26.6198,9.5506,3.82105,2.49947,1.36973,0.246653,0.0986823,0.14797105640172958,0.236872,1.32781,0.288882,0.718453,,,4.48978,0.00152001,-0.0316874,999,0.815814,-0.172903,0.901222,0.815814,0.172903,3.79837,103.00000000000001,4.120000000000001,100,4,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Luinder Avila","KCR",0.856414,0.860591,0,4.58615,14.0974,0,0,1.03621,0,14.7645,65.3248,15.2026,8.17783,7.52361,1.46626,6.23462,0.302219,0.92273,11.6722,7.115,3.80043,1.87216,0.893787,0.178679,0.0954404,0.08323902636766434,0.261359,1.45194,0.305056,0.684022,,,4.33069,0.00106993,-0.0193904,999,0.882692,-0.729551,1.05995,0.882692,0.729551,3.58673,66.7,4.446666666666667,69,4.6,,,,,,,,,,,,,,,,,,,"Luinder Avila","sa3006507",679883
"Trevor Richards","CHC",1.30759,1.27373,0,4.40682,27.5696,0.252322,0.112209,3.05126,0.877318,30.3859,130.067,26.5192,16.1721,14.8783,4.34545,13.9495,0.55132,1.17532,32.4953,9.62479,4.1317,2.3295,1.28708,0.249835,0.107249,0.14258670806884766,0.230718,1.33183,0.28391,0.706603,,,4.38003,0.000921193,-0.0387807,999,1.57766,-0.34954,0.843646,1.57766,0.34954,3.87514,133.60000000000002,4.453333333333334,129,4.3,,,,,,,,,,,,,,,,,,,"Trevor Richards","19309",670950
"Mason Englert","TBR",2.09041,1.64278,0,4.53275,29.0298,0.234057,0,1.31651,1.02139,35.6906,152.328,35.6762,19.5382,17.9752,5.42863,11.0299,0.884941,1.76182,32.1376,8.10406,2.78138,2.91368,1.36892,0.210977,0.0724092,0.13856805115938187,0.255678,1.30864,0.296633,0.694723,,,4.41813,0.000800018,-0.128308,999,2.40041,-1.15076,0.734195,2.40041,1.15076,4.02107,140.30000000000004,3.8972222222222235,144,4,,,,,,,,,,,,,,,,,,,"Mason Englert","22288",669438
"Taylor Clarke","KCR",0.482304,0.885468,0,4.62818,11.3452,0.0628015,0.253734,1.95222,0.820392,12.2552,52.7932,13.0103,6.85014,6.30213,1.79141,3.68788,0.211044,0.432451,10.6377,7.81212,2.70832,2.88449,1.31558,0.201497,0.0698552,0.13164151459932327,0.267301,1.36254,0.309539,0.694002,,,4.33937,-0.000330755,-0.076819,999,1.54966,-0.271297,1.15411,1.54966,0.271297,3.46119,48.40000000000002,4.033333333333335,52,4.333333333333333,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Eric Lauer","TOR",0.429193,0.433596,0,4.25037,6.27011,0,0,0.465759,0,7.19153,30.5622,6.86111,3.69163,3.3963,1.06995,2.57216,0.0432199,0.201587,6.88812,8.62029,3.21899,2.67795,1.33902,0.22538,0.0841616,0.14121867716312408,0.246905,1.31172,0.292035,0.723554,,,4.34209,-0.000347565,-0.0455907,999,1.08153,-0.382033,1.2489,1.08153,0.382033,3.3348,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Colten Brewer","NYY",0.488135,0.428241,0,4.51861,15.0411,0,0.287517,1.14007,0.385534,16.5134,71.7183,15.836,9.01179,8.29084,2.17007,6.86953,0.183462,0.958853,15.3125,8.34553,3.74398,2.22905,1.18271,0.21351,0.095785,0.11772476881742477,0.247863,1.37498,0.294477,0.696264,,,4.44247,-0.00164073,-0.015122,999,1.39323,-1.33618,1.09194,1.39323,1.33618,3.54408,69.60000000000002,4.094117647058825,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Colten Brewer","12997",605155
"Kyle Leahy","STL",2.12571,2.67377,0,4.40642,45.0429,0,0.475411,6.78321,0,51.776,224.161,51.9786,27.5539,25.3496,6.02353,18.2568,0.6279,3.25793,40.8567,7.10195,3.17351,2.23789,1.04705,0.182265,0.081445,0.10081974416971207,0.256499,1.35653,0.295025,0.690612,,,4.34727,-0.00166534,-0.0945093,999,1.63667,-0.914841,0.563173,1.63667,0.914841,4.2491,222.8,4.2846153846153845,229,4.403846153846154,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Lyon Richardson","CIN",0.45096,1.17627,0.322543,4.78935,11.4383,1.08138,0,0.637818,0,15.3093,68.2762,15.217,8.85526,8.14684,2.26786,7.82484,0.2025,0.684297,14.5508,8.55408,4.60006,1.85956,1.33323,0.213116,0.114606,0.09851055592298508,0.254606,1.50509,0.301505,0.714084,,,4.85879,-0.00195146,-0.00931313,999,3.63504,-1.74473,1.03862,3.63504,1.74473,3.61517,54.400000000000006,3.626666666666667,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
"Ben Heller","CHC",0.0725049,0.436008,0,4.76222,5.72106,0,0,0.489206,0,7.12181,31.4059,6.43921,4.09609,3.7684,0.892218,3.17924,0.237133,1.06293,8.25883,10.4369,4.01768,2.59774,1.12752,0.262971,0.101231,0.16174029558897018,0.237052,1.35056,0.30795,0.659832,,,4.26278,-0.00205846,-0.0362987,999,1.97094,-2.08505,1.24718,1.97094,2.08505,3.33709,27.900000000000013,3.9857142857142875,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Ben Heller","15100",621294
"Clay Helvey","WSN",0.447674,0.440542,0,4.55382,5.57714,0,0,0,0,6.98,30.8806,6.67319,3.83885,3.53174,0.843604,3.48594,0.193446,0.409677,7.06388,9.10815,4.49476,2.02639,1.08774,0.228748,0.112884,0.1158636137843132,0.247292,1.45546,0.305573,0.703967,,,4.38796,-0.00215957,-0.0355903,999,1.10763,-0.604634,1.21119,1.10763,0.604634,3.38508,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Clay Helvey","sa3007459",663627
"Chandler Champlain","KCR",0.108259,0.368879,0,4.52679,5.6562,0,0,0.684332,0,5.93193,25.6969,6.27949,3.24307,2.98362,0.750174,1.91837,0.118361,0.237118,4.53141,6.87511,2.91057,2.36212,1.13817,0.176341,0.0746536,0.10168713331222534,0.266742,1.38199,0.302813,0.693209,,,4.37282,-0.00246062,0.0128254,999,0.994768,-0.273208,1.279,0.994768,0.273208,3.29467,24.500000000000007,4.083333333333335,25,4.166666666666667,,,,,,,,,,,,,,,,,,,"Chandler Champlain","sa3018138",669441
"Michael Darrell-Hicks","LAA",0.792257,1.06405,0,4.60881,13.381,0,0,0.829163,0,14.1195,60.9067,14.4267,7.8592,7.23046,2.01071,4.37188,0,1.02028,11.87,7.56611,2.7867,2.71508,1.28166,0.194888,0.0717799,0.12310812622308731,0.259873,1.33139,0.298219,0.684414,,,4.48209,-0.0036725,-0.0663915,999,1.34801,-0.0210273,1.11172,1.34801,0.0210273,3.5177,55.6,3.9714285714285715,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"Michael Darrell-Hicks","sa3020438",690382
"Anthony Maldonado","ATH",1.90803,2.16518,0,5.13393,24.3045,0.730042,0.186384,0.719769,0.337534,29.5366,130.093,30.4299,18.3139,16.8488,4.0485,13.7115,2.9389,0,24.1581,7.36111,4.17799,1.76188,1.2336,0.185698,0.105398,0.08030036091804504,0.261467,1.49446,0.299194,0.671306,,,4.70521,-0.00386054,-0.188869,999,2.24331,0.383201,0.649443,2.24331,-0.383201,4.13408,104.80000000000001,3.4933333333333336,108,3.6,,,,,,,,,,,,,,,,,,,"Anthony Maldonado","26034",687424
"Marco Raya","MIN",0.324326,0.51872,0,4.38682,8.48573,0,0,0.584959,0,8.68725,37.6382,8.43586,4.60259,4.23438,1.10642,3.4659,0,0.456525,7.84704,8.12955,3.59068,2.26407,1.14625,0.208486,0.0920847,0.11640162020921707,0.250205,1.37003,0.295992,0.705045,,,4.37015,-0.00430184,-0.0403776,999,1.1429,-1.18315,1.22369,1.1429,1.18315,3.36841,44.500000000000014,4.944444444444446,43,4.777777777777778,,,,,,,,,,,,,,,,,,,"Marco Raya","sa3014550",694397
"Rolddy Munoz","ATL",1.54935,1.03721,0,4.31179,23.3388,0,0,1.93551,0,25.2594,110.607,24.9723,13.1538,12.1015,2.90471,10.8441,0,1.28603,23.3761,8.32895,3.86377,2.15566,1.03496,0.211343,0.0980411,0.11330174654722214,0.253584,1.41794,0.30566,0.713787,,,4.2512,-0.00445176,0.0258923,999,1.173,-0.379194,0.874109,1.173,0.379194,3.83452,101.1,4.044,104,4.16,,,,,,,,,,,,,,,,,,,"Rolddy Munoz","sa3011575",691548
"Shelby Miller","ARI",3.10317,3.58082,0,4.31078,41.5032,0,1.52803,2.68406,2.08147,47.6472,202.552,43.6081,24.8063,22.8218,6.60098,17.7113,1.2809,2.57879,45.6963,8.63149,3.34545,2.58007,1.24685,0.225603,0.0874408,0.13816235959529877,0.239261,1.28695,0.284749,0.701122,,,4.32689,-0.00478736,-0.000392493,999,1.40452,0.829675,0.586509,1.40452,-0.829675,4.21799,205.70000000000002,4.285416666666667,200,4.166666666666667,,,,,,,,,,,,,,,,,,,"Shelby Miller","10197",571946
"Albert Abreu","CIN",0.443922,0.419917,0,4.6662,10.5702,0,0,0.811643,0.118379,10.8419,47.9863,10.4615,6.10998,5.62118,1.54362,5.22598,0.107554,0.748814,10.8032,8.9679,4.33814,2.06722,1.28138,0.225132,0.108906,0.11622636765241623,0.249016,1.44693,0.300624,0.70806,,,4.67774,-0.00511728,0.013995,999,1.16087,-1.07089,1.14171,1.16087,1.07089,3.47772,38.80000000000001,3.5272727272727282,37,3.3636363636363638,,,,,,,,,,,,,,,,,,,"Albert Abreu","17485",656061
"Kelvin Caceres","LAA",0.516221,0.481218,0,4.48947,13.6034,0,0.015846,1.44927,0,13.7805,61.2856,12.5456,7.47189,6.87414,1.63849,7.71037,0.384664,0.928294,14.4604,9.44401,5.0356,1.87545,1.07009,0.235951,0.12581,0.1101403683423996,0.238297,1.4699,0.298433,0.711726,,,4.49412,-0.0055578,0.0351265,999,2.1708,-1.62887,1.08648,2.1708,1.62887,3.55136,50.20000000000003,3.585714285714288,49,3.5,,,,,,,,,,,,,,,,,,,"Kelvin Caceres","24681",680983
"Triston McKenzie","CLE",4.3669,6.21625,5.27189,4.77524,25.596,15.6252,0,0.604328,0,92.7783,404.825,85.9597,53.5071,49.2265,16.2407,46.026,0.592578,2.85407,86.8827,8.42809,4.46477,1.88769,1.57543,0.214618,0.113694,0.10092443972826004,0.241497,1.42259,0.275764,0.718348,,,5.14974,-0.00572006,0.15471,534.0999755859375,2.62851,0.515203,0.803384,2.62851,-0.515203,3.92882,298.80000000000007,3.2129032258064525,288,3.096774193548387,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Erik Swanson","TOR",2.8346,2.62171,0,4.07323,55.3536,0,3.36471,11.9836,2.00707,56.075,236.052,51.6214,27.5853,25.3785,8.77415,19.28,0.702275,1.99047,55.7127,8.94186,3.09443,2.88967,1.40825,0.236018,0.0816767,0.1543417125940323,0.240343,1.2644,0.285087,0.738961,,,4.3515,-0.00592055,0.0524129,740.6599731445312,1.72945,-2.75375,0.645156,1.72945,2.75375,4.13979,280.5000000000001,5.008928571428574,275,4.910714285714286,,,,,,,,,,,,,,,,,,,"Erik Swanson","16587",657024
"Hogan Harris","ATH",2.75543,3.18337,0.308249,4.45177,38.7977,1.51588,0,3.61722,0,53.294,233.05,49.8477,28.6537,26.3614,6.75874,25.3708,0.631819,2.76922,48.3049,8.15748,4.28448,1.90396,1.14138,0.207273,0.108864,0.09840862452983856,0.243266,1.41139,0.287553,0.708143,,,4.58641,-0.00756052,-0.0305901,999,3.22195,-0.795047,0.414717,3.22195,0.795047,4.44704,204.10000000000002,3.8509433962264157,202,3.811320754716981,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Gordon Graceffo","STL",1.8113,2.49958,0.764652,4.62006,20.5599,1.9891,0,1.01936,0,35.9921,155.948,37.173,20.0828,18.4762,4.75292,12.7393,0.423453,1.299,26.8557,6.71538,3.18552,2.10809,1.18849,0.172209,0.0816893,0.09051927179098129,0.261947,1.38675,0.293922,0.689567,,,4.56099,-0.00781249,-0.00367794,999,4.02012,-1.34525,0.707324,4.02012,1.34525,4.0569,124.70000000000003,3.46388888888889,131,3.638888888888889,,,,,,,,,,,,,,,,,,,"Gordon Graceffo","29519",700669
"Scott Blewett","MIN",2.07004,1.61394,0,4.53768,23.0661,0,0.0277854,1.97624,0.60281,28.9849,127.208,30.6642,15.8846,14.6138,3.61766,10.8168,1.24136,1.38144,24.6332,7.64878,3.35869,2.27731,1.12331,0.193644,0.0850321,0.10861228406429291,0.266622,1.43113,0.311743,0.702885,,,4.35185,-0.00809049,-0.118485,999,2.67281,2.33137,0.750865,2.67281,-2.33137,3.99885,106.80000000000004,3.6827586206896568,115,3.9655172413793105,,,,,,,,,,,,,,,,,,,"Scott Blewett","16427",656240
"Vinny Nittoli","MIL",0.637863,0.967227,0,4.32226,12.8589,0,0,1.28818,0,14.2634,61.0241,13.5726,7.44565,6.84999,2.24793,5.04806,0.18503,0.897018,13.6008,8.58191,3.18526,2.69426,1.41841,0.222876,0.0827225,0.14015307277441025,0.246421,1.30549,0.288672,0.722201,,,4.55863,-0.00844228,0.0369804,999,0.781034,-0.525065,1.14387,0.781034,0.525065,3.47484,56.60000000000003,4.042857142857145,58,4.142857142857143,,,,,,,,,,,,,,,,,,,"Vinny Nittoli","16754",657697
"Ryan Miller","DET",0.659427,0.883566,0,4.4239,16.553,0,0,0.956548,0.350204,17.8227,76.0237,17.5153,9.52243,8.76064,2.47649,5.79265,0.798011,0.851713,14.7904,7.46876,2.92514,2.5533,1.25056,0.19455,0.0761953,0.11835427582263947,0.252457,1.30777,0.288584,0.694804,,,4.43153,-0.00862889,-0.0860551,999,0.966587,-2.02252,1.10166,0.966587,2.02252,3.53111,74.80000000000003,4.155555555555557,77,4.277777777777778,,,,,,,,,,,,,,,,,,,"Ryan Miller","22187",668943
"Tyler Jay","MIL",0.271053,0.138394,0,4.26321,9.82826,0,0,0,0,14.2663,61.8618,14.0264,7.34546,6.75782,1.66397,5.77257,0.22913,0.547791,11.9961,7.56781,3.64166,2.07812,1.04972,0.193918,0.093314,0.10060396790504456,0.252539,1.38781,0.295176,0.712875,,,4.33009,-0.00915071,0.0369804,999,1.98964,-0.508042,1.16102,1.98964,0.508042,3.45197,45.6,3.257142857142857,47,3.357142857142857,,,,,,,,,,,,,,,,,,,"Tyler Jay","17952",664079
"Jaden Hill","COL",1.49455,1.60815,0,4.89292,27.4552,0,0.0925008,2.47519,0.940265,30.1405,134.1,31.5451,17.811,16.3861,3.87334,12.2369,0.432288,2.60954,27.5003,8.21166,3.65397,2.24733,1.15659,0.205073,0.0912519,0.11382097005844116,0.264521,1.4526,0.314881,0.677047,,,4.49002,-0.00919686,-0.0151938,999,1.92396,-0.805851,0.706893,1.92396,0.805851,4.05748,108.60000000000001,3.62,117,3.9,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"Jacob Barnes","TOR",3.19506,2.50469,0,4.56778,39.7141,0,0.264529,3.51987,1.24143,42.1514,181.653,43.066,23.2534,21.3932,5.67743,14.3544,0.791429,1.572,35.4472,7.56855,3.06489,2.46944,1.21222,0.195137,0.0790208,0.11611625552177429,0.259862,1.36224,0.300064,0.690632,,,4.36908,-0.00960358,-0.115815,999,1.41908,-0.289479,0.534059,1.41908,0.289479,4.28792,163.2,3.8857142857142852,170,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Jacob Barnes","12323",606930
"Mike Vasil","TBR",1.42958,1.85263,0.0910254,4.39827,32.0998,0.124479,0,2.29677,0,35.4278,152.462,35.246,18.819,17.3135,4.57041,12.1401,0.734149,1.98049,29.686,7.54136,3.08405,2.44528,1.16106,0.194711,0.0796275,0.11508389562368393,0.254776,1.33754,0.294718,0.696972,,,4.36343,-0.0105722,-0.0794113,999,1.99454,-1.51973,0.805142,1.99454,1.51973,3.92648,132.5,3.7857142857142856,136,3.8857142857142857,,,,,,,,,,,,,,,,,,,"Mike Vasil","sa3017915",678024
"Luarbert Arias","MIA",1.90462,2.29345,0,4.48449,31.0603,0,0.0337444,3.0257,0,32.9308,142.772,33.0062,17.8355,16.4087,4.65801,12.0799,0.882388,1.8576,31.4037,8.58264,3.30145,2.59966,1.27304,0.219956,0.0846098,0.1353466436266899,0.25619,1.36912,0.305564,0.706617,,,4.36777,-0.0118494,-0.024868,999,1.3037,0.438526,0.733727,1.3037,-0.438526,4.0217,128.90000000000003,3.906060606060607,132,4,,,,,,,,,,,,,,,,,,,"Luarbert Arias","sa3007599",678215
"Tyler Gilbert","CHW",1.0408,1.9302,0,4.50039,26.2836,0.542648,0,0.75614,0.172712,32.4013,139.872,33.9758,17.611,16.2021,4.62531,10.0633,0.463705,1.54486,27.205,7.55664,2.79524,2.70339,1.28475,0.1945,0.0719466,0.12255319207906723,0.26489,1.35917,0.30436,0.703555,,,4.41777,-0.012506,-0.0834016,999,4.67573,-1.73159,0.84539,4.67573,1.73159,3.87281,108.9,3.403125,117,3.65625,,,,,,,,,,,,,,,,,,,"Tyler Gilbert","17964",656457
"Grant Anderson","MIL",1.04555,1.1534,0,4.66473,20.9134,0,0.20305,1.3514,1.5887,23.3994,101.138,22.8471,13.1826,12.128,3.7139,8.82081,1.01662,1.251,23.3348,8.97518,3.39271,2.64543,1.42846,0.230723,0.0872158,0.14350736141204834,0.250885,1.35336,0.298875,0.698391,,,4.52663,-0.0128198,-0.0923897,999,3.03623,-1.22506,0.929052,3.03623,1.22506,3.76126,81.2,3.5304347826086957,83,3.608695652173913,,,,,,,,,,,,,,,,,,,"Grant Anderson","20546",681982
"Burch Smith","PIT",0.865537,0.425224,0,5.05453,11.7806,0,0,0.963112,0.447679,14.2027,62.4454,15.5443,8.67004,7.97643,1.85292,4.80117,0.168072,0.770186,11.3669,7.20302,3.04242,2.36753,1.17416,0.18203,0.0768859,0.10514363646507263,0.27331,1.43251,0.313632,0.657719,,,4.43865,-0.0132347,-0.145719,999,1.77886,1.70414,1.04033,1.77886,-1.70414,3.61289,45.4,3.242857142857143,52,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Burch Smith","12784",572143
"Kolby Allard","CLE",0.905046,0.831254,0.161719,4.75974,11.4422,1.09616,0,0.46059,0,15.7228,67.8594,16.7922,9.03823,8.31518,2.5991,4.96301,0.266575,0.350808,13.6717,7.82589,2.84091,2.75471,1.48776,0.20147,0.0731366,0.12833381444215775,0.268479,1.38367,0.306713,0.701957,,,4.59029,-0.0133894,-0.0348641,999,2.26827,-0.478221,1.04501,2.26827,0.478221,3.60665,50.3,3.14375,54,3.375,,,,,,,,,,,,,,,,,,,"Kolby Allard","18694",663465
"Kirby Snead",,0.534622,0.565687,0,4.899,6.96913,0,0,0.844467,0.332359,7.0284,32.3485,8.45313,4.15847,3.8258,0.631091,3.18091,0.223215,0.261809,5.48424,7.02267,4.07321,1.72411,0.808123,0.169536,0.0983325,0.07120371609926224,0.292437,1.65529,0.343216,0.695368,,,4.24266,-0.0142019,-0.0673584,999,1.71701,0.978205,1.16615,1.71701,-0.978205,3.44513,23.7,3.3857142857142857,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Kirby Snead","19179",669912
"Seth Martinez","ARI",2.04384,1.79918,0,4.15013,39.3438,0,0.246417,5.64357,0,44.6391,193.043,43.0681,22.3742,20.5842,5.2966,16.9911,1.11758,3.08393,37.143,7.48866,3.42569,2.18603,1.06788,0.192408,0.0880172,0.1043907180428505,0.248995,1.34544,0.289374,0.715847,,,4.39399,-0.0144919,0.199167,999,1.39704,0.365014,0.70005,1.39704,-0.365014,4.0666,197.7,4.393333333333333,198,4.4,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
